"";"document";"art, creativ, technologi, project, develop";"child, read, activ, text, electron";"cultur, museum, commun, inform, histor";"design, method, review, system, valu";"digit, media, narr, literaci, practic";"game, plai, mmo, examin, analys";"game, plai, violent, aggress, behavior";"internet, addict, adolesc, gender, femal";"learn, educ, design, develop, environ";"mobil, technologi, peopl, young, live";"model, influenc, blog, factor, perceiv";"motiv, engag, gamif, element, experi";"music, interact, user, system, experi";"onlin, social, commun, ident, offlin";"perform, cognit, particip, experi, task";"problem, associ, person, predict, posit, emot";"social, media, sns, network, facebook";"student, teach, school, educ, classroom";"video, imag, content, visual, analys";"virtual, avatar, world, experi, environ";"topic";"doc_id";"apa"
"552";"2-s2.0-84855787383";0,18;0,02;0,00666666666666667;0,0466666666666667;0,0466666666666667;0,00666666666666667;0,02;0,02;0,00666666666666667;0,0333333333333333;0,313333333333333;0,00666666666666667;0,00666666666666667;0,00666666666666667;0,00666666666666667;0,0866666666666667;0,00666666666666667;0,0733333333333333;0,1;0,00666666666666667;"model, influenc, blog, factor, perceiv";"2-s2.0-84855787383";"Majid F.A., Md Adnan N.W.(2011). Personal blogs and reflective writing: A case study. International Journal of Learning"
"553";"2-s2.0-84855915875";0,0192307692307692;0,00641025641025641;0,0833333333333333;0,0705128205128205;0,00641025641025641;0,00641025641025641;0,0448717948717949;0,00641025641025641;0,16025641025641;0,00641025641025641;0,00641025641025641;0,00641025641025641;0,352564102564103;0,00641025641025641;0,032051282051282;0,00641025641025641;0,0705128205128205;0,032051282051282;0,0576923076923077;0,0192307692307692;"music, interact, user, system, experi";"2-s2.0-84855915875";"Miletto E.M., Pimenta M.S., Bouchet F., Sansonnet J.-P., Keller D.(2011). Principles for Music Creation by Novices in Networked Music Environments. Journal of New Music Research"
"554";"2-s2.0-84855939046";0,00980392156862745;0,0294117647058824;0,00980392156862745;0,00980392156862745;0,127450980392157;0,343137254901961;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,0294117647058824;0,284313725490196;0,0294117647058824;0,00980392156862745;0,00980392156862745;0,0294117647058824;"game, plai, mmo, examin, analys";"2-s2.0-84855939046";"Poels K., Hoogen W.V.D., Ijsselsteijn W., De Kort Y.(2012). Pleasure to play, arousal to stay: The effect of player emotions on digital game preferences and playing time. Cyberpsychology, Behavior, and Social Networking"
"555";"2-s2.0-84855978525";0,0353535353535354;0,0454545454545455;0,00505050505050505;0,00505050505050505;0,00505050505050505;0,348484848484849;0,00505050505050505;0,00505050505050505;0,00505050505050505;0,00505050505050505;0,0353535353535354;0,0353535353535354;0,00505050505050505;0,0151515151515152;0,0656565656565657;0,358585858585859;0,00505050505050505;0,00505050505050505;0,00505050505050505;0,00505050505050505;"problem, associ, person, predict, posit, emot";"2-s2.0-84855978525";"Lukavska K.(2012). Time perspective as a predictor of massive multiplayer online role-playing game playing. Cyberpsychology, Behavior, and Social Networking"
"556";"2-s2.0-84856766428";0,38659793814433;0,0154639175257732;0,00515463917525773;0,0567010309278351;0,0154639175257732;0,00515463917525773;0,00515463917525773;0,00515463917525773;0,128865979381443;0,077319587628866;0,0567010309278351;0,00515463917525773;0,00515463917525773;0,00515463917525773;0,0360824742268041;0,00515463917525773;0,0876288659793814;0,0154639175257732;0,0670103092783505;0,0154639175257732;"art, creativ, technologi, project, develop";"2-s2.0-84856766428";"Budge K.(2012). Art and Design Blogs: A Socially-Wise Approach to Creativity. International Journal of Art and Design Education"
"557";"2-s2.0-84856807336";0,0657894736842105;0,0131578947368421;0,0131578947368421;0,0394736842105263;0,381578947368421;0,0131578947368421;0,0131578947368421;0,0131578947368421;0,0131578947368421;0,0131578947368421;0,0131578947368421;0,0131578947368421;0,0394736842105263;0,0131578947368421;0,0394736842105263;0,0394736842105263;0,0131578947368421;0,0657894736842105;0,171052631578947;0,0131578947368421;"digit, media, narr, literaci, practic";"2-s2.0-84856807336";"Fulwiler M., Middleton K.(2012). After Digital Storytelling: Video Composing in the New Media Age. Computers and Composition"
"558";"2-s2.0-84856947422";0,00806451612903226;0,00806451612903226;0,0403225806451613;0,0403225806451613;0,475806451612903;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,120967741935484;0,0241935483870968;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,169354838709677;0,0241935483870968;0,00806451612903226;"digit, media, narr, literaci, practic";"2-s2.0-84856947422";"Clarke R., Adam A.(2012). Digital storytelling in Australia: Academic perspectives and reflections. Arts and Humanities in Higher Education"
"559";"2-s2.0-84857019872";0,01;0,01;0,11;0,05;0,01;0,01;0,05;0,01;0,17;0,07;0,01;0,07;0,01;0,03;0,05;0,01;0,03;0,11;0,01;0,17;"virtual, avatar, world, experi, environ";"2-s2.0-84857019872";"Prasolova-F<f8>rland E., Wyeld T.(2008). The place metaphor in 3D CVEs: A pedagogical case study of the virtual stage. International Journal of Emerging Technologies in Learning"
"560";"2-s2.0-84857027426";0,0846153846153846;0,0230769230769231;0,0230769230769231;0,0692307692307692;0,0384615384615385;0,00769230769230769;0,00769230769230769;0,00769230769230769;0,0230769230769231;0,1;0,00769230769230769;0,0230769230769231;0,0538461538461538;0,0538461538461538;0,00769230769230769;0,0230769230769231;0,284615384615385;0,146153846153846;0,00769230769230769;0,00769230769230769;"social, media, sns, network, facebook";"2-s2.0-84857027426";"Flynt J.(2012). Culture and learning through constructive technology: STEM, digital art, and communications in an evolving context. International Journal of Interdisciplinary Social Sciences"
"561";"2-s2.0-84857074610";0,00892857142857143;0,0625;0,00892857142857143;0,0267857142857143;0,00892857142857143;0,3125;0,0446428571428571;0,0446428571428571;0,0267857142857143;0,205357142857143;0,00892857142857143;0,0267857142857143;0,00892857142857143;0,00892857142857143;0,0267857142857143;0,00892857142857143;0,00892857142857143;0,00892857142857143;0,0803571428571429;0,0625;"game, plai, mmo, examin, analys";"2-s2.0-84857074610";"Wawrzak-Chodaczek M.(2011). Place of computer games in the leisure time of Polish youth in their adolescence. New Educational Review"
"562";"2-s2.0-84857125315";0,113636363636364;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,00757575757575758;0,0984848484848485;0,00757575757575758;0,00757575757575758;0,356060606060606;0,00757575757575758;0,00757575757575758;0,143939393939394;0,0378787878787879;0,00757575757575758;0,0378787878787879;0,0227272727272727;0,00757575757575758;0,0833333333333333;0,0227272727272727;0,00757575757575758;"learn, educ, design, develop, environ";"2-s2.0-84857125315";"Kova?evi? I., Minovi? M., Milovanovi? M., De Pablos P.O., Star?evi? D.(2013). Motivational aspects of different learning contexts: ""My mom won't let me play this game..."". Computers in Human Behavior"
"563";"2-s2.0-84857225860";0,0686274509803922;0,0686274509803922;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,245098039215686;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,0294117647058824;0,186274509803922;0,00980392156862745;0,0882352941176471;0,107843137254902;0,0294117647058824;0,0490196078431373;0,0294117647058824;"learn, educ, design, develop, environ";"2-s2.0-84857225860";"Heydon R.M.(2012). Multimodal communication and identities options in an intergenerational art class. Journal of Early Childhood Research"
"564";"2-s2.0-84857236379";0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,681034482758621;0,00862068965517241;0,0258620689655172;0,00862068965517241;0,0258620689655172;0,0775862068965517;0,00862068965517241;0,00862068965517241;0,00862068965517241;0,0431034482758621;0,00862068965517241;0,00862068965517241;0,0258620689655172;0,00862068965517241;"game, plai, violent, aggress, behavior";"2-s2.0-84857236379";"Greitemeyer T., Agthe M., Turner R., Gschwendtner C.(2012). Acting prosocially reduces retaliation: Effects of prosocial video games on aggressive behavior. European Journal of Social Psychology"
"565";"2-s2.0-84857363004";0,00581395348837209;0,0290697674418605;0,0290697674418605;0,0174418604651163;0,00581395348837209;0,133720930232558;0,00581395348837209;0,0290697674418605;0,00581395348837209;0,00581395348837209;0,063953488372093;0,0174418604651163;0,0174418604651163;0,540697674418605;0,00581395348837209;0,0174418604651163;0,00581395348837209;0,0174418604651163;0,00581395348837209;0,0406976744186047;"onlin, social, commun, ident, offlin";"2-s2.0-84857363004";"Trepte S., Reinecke L., Juechems K.(2012). The social side of gaming: How playing online computer games creates online and offline social support. Computers in Human Behavior"
"566";"2-s2.0-84857370842";0,0263157894736842;0,0087719298245614;0,0263157894736842;0,0614035087719298;0,0263157894736842;0,043859649122807;0,114035087719298;0,043859649122807;0,0087719298245614;0,0263157894736842;0,0087719298245614;0,0087719298245614;0,0087719298245614;0,0087719298245614;0,0087719298245614;0,254385964912281;0,0087719298245614;0,0087719298245614;0,0087719298245614;0,289473684210526;"virtual, avatar, world, experi, environ";"2-s2.0-84857370842";"McCreery M.P., Kathleen Krach S., Schrader P.G., Boone R.(2012). Defining the virtual self: Personality, behavior, and the psychology of embodiment. Computers in Human Behavior"
"567";"2-s2.0-84857373157";0,0297619047619048;0,00595238095238095;0,00595238095238095;0,113095238095238;0,0773809523809524;0,18452380952381;0,0178571428571429;0,00595238095238095;0,00595238095238095;0,00595238095238095;0,00595238095238095;0,386904761904762;0,0416666666666667;0,0178571428571429;0,00595238095238095;0,0297619047619048;0,00595238095238095;0,0178571428571429;0,00595238095238095;0,0297619047619048;"motiv, engag, gamif, element, experi";"2-s2.0-84857373157";"Boyle E.A., Connolly T.M., Hainey T., Boyle J.M.(2012). Engagement in digital entertainment games: A systematic review. Computers in Human Behavior"
"568";"2-s2.0-84857477168";0,00510204081632653;0,086734693877551;0,00510204081632653;0,0153061224489796;0,00510204081632653;0,178571428571429;0,0255102040816327;0,0357142857142857;0,00510204081632653;0,00510204081632653;0,00510204081632653;0,00510204081632653;0,00510204081632653;0,00510204081632653;0,188775510204082;0,00510204081632653;0,00510204081632653;0,392857142857143;0,0153061224489796;0,00510204081632653;"student, teach, school, educ, classroom";"2-s2.0-84857477168";"Vernadakis N., Gioftsidou A., Antoniou P., Ioannidis D., Giannousi M.(2012). The impact of Nintendo Wii to physical education students' balance compared to the traditional approaches. Computers and Education"
"569";"2-s2.0-84857490066";0,130252100840336;0,0126050420168067;0,00420168067226891;0,0294117647058824;0,00420168067226891;0,00420168067226891;0,0126050420168067;0,00420168067226891;0,15546218487395;0,00420168067226891;0,00420168067226891;0,00420168067226891;0,0126050420168067;0,0126050420168067;0,23109243697479;0,00420168067226891;0,0126050420168067;0,30672268907563;0,0378151260504202;0,0126050420168067;"student, teach, school, educ, classroom";"2-s2.0-84857490066";"Liao W.-W., Ho R.-G.(2011). A cloud observational learning system of art education via e-Learning in Taiwan. Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)"
"570";"2-s2.0-84857512441";0,00793650793650794;0,0238095238095238;0,0238095238095238;0,00793650793650794;0,00793650793650794;0,119047619047619;0,00793650793650794;0,00793650793650794;0,00793650793650794;0,134920634920635;0,23015873015873;0,00793650793650794;0,00793650793650794;0,23015873015873;0,00793650793650794;0,0238095238095238;0,103174603174603;0,00793650793650794;0,00793650793650794;0,0238095238095238;"onlin, social, commun, ident, offlin";"2-s2.0-84857512441";"Ledbetter A.M., Kuznekoff J.H.(2012). More than a game: Friendship relational maintenance and attitudes toward Xbox LIVE communication. Communication Research"
"571";"2-s2.0-84857524196";0,0705128205128205;0,0192307692307692;0,00641025641025641;0,134615384615385;0,237179487179487;0,134615384615385;0,00641025641025641;0,0192307692307692;0,0192307692307692;0,00641025641025641;0,00641025641025641;0,00641025641025641;0,00641025641025641;0,00641025641025641;0,0448717948717949;0,00641025641025641;0,00641025641025641;0,25;0,00641025641025641;0,00641025641025641;"student, teach, school, educ, classroom";"2-s2.0-84857524196";"Robertson J.(2012). Making games in the classroom: Benefits and gender concerns. Computers and Education"
"572";"2-s2.0-84857583520";0,0180722891566265;0,00602409638554217;0,00602409638554217;0,102409638554217;0,0542168674698795;0,13855421686747;0,00602409638554217;0,00602409638554217;0,439759036144578;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,0301204819277108;0,0783132530120482;0,00602409638554217;0,0542168674698795;0,0180722891566265;0,00602409638554217;"learn, educ, design, develop, environ";"2-s2.0-84857583520";"Eseryel D., Ge X., Ifenthaler D., Law V.(2011). Dynamic modeling as a cognitive regulation scaffold for developing complex problem-solving skills in an educational massively multiplayer online game environment. Journal of Educational Computing Research"
"573";"2-s2.0-84857816786";0,0365853658536585;0,0121951219512195;0,0853658536585366;0,0121951219512195;0,109756097560976;0,231707317073171;0,0853658536585366;0,0121951219512195;0,0121951219512195;0,0365853658536585;0,0121951219512195;0,0121951219512195;0,0121951219512195;0,0121951219512195;0,0853658536585366;0,0365853658536585;0,0121951219512195;0,0121951219512195;0,0121951219512195;0,158536585365854;"game, plai, mmo, examin, analys";"2-s2.0-84857816786";"Gazzard A., Peacock A.(2011). Repetition and ritual logic in video games. Games and Culture"
"574";"2-s2.0-84857995988";0,00617283950617284;0,00617283950617284;0,00617283950617284;0,0555555555555556;0,12962962962963;0,216049382716049;0,154320987654321;0,00617283950617284;0,104938271604938;0,0555555555555556;0,00617283950617284;0,00617283950617284;0,0185185185185185;0,0185185185185185;0,0555555555555556;0,0308641975308642;0,0432098765432099;0,00617283950617284;0,0555555555555556;0,0185185185185185;"game, plai, mmo, examin, analys";"2-s2.0-84857995988";"Bennerstedt U., Ivarsson J., Linderoth J.(2012). How gamers manage aggression: Situating skills in collaborative computer games. International Journal of Computer-Supported Collaborative Learning"
"575";"2-s2.0-84858281218";0,00657894736842105;0,0328947368421053;0,00657894736842105;0,00657894736842105;0,0197368421052632;0,00657894736842105;0,00657894736842105;0,00657894736842105;0,0592105263157895;0,00657894736842105;0,335526315789474;0,0592105263157895;0,138157894736842;0,0460526315789474;0,00657894736842105;0,0460526315789474;0,00657894736842105;0,177631578947368;0,0197368421052632;0,00657894736842105;"model, influenc, blog, factor, perceiv";"2-s2.0-84858281218";"Yang C., Chang Y.-S.(2012). Assessing the effects of interactive blogging on student attitudes towards peer interaction, learning motivation, and academic achievements. Journal of Computer Assisted Learning"
"576";"2-s2.0-84858302365";0,11;0,23;0,03;0,01;0,15;0,01;0,01;0,01;0,01;0,01;0,07;0,07;0,01;0,01;0,05;0,01;0,01;0,03;0,09;0,07;"child, read, activ, text, electron";"2-s2.0-84858302365";"Kullman K.(2012). Experiments with moving children and digital cameras. Children's Geographies"
"577";"2-s2.0-84858398272";0,00735294117647059;0,00735294117647059;0,00735294117647059;0,00735294117647059;0,0220588235294118;0,272058823529412;0,00735294117647059;0,0808823529411765;0,00735294117647059;0,00735294117647059;0,0367647058823529;0,125;0,0514705882352941;0,0514705882352941;0,00735294117647059;0,257352941176471;0,00735294117647059;0,00735294117647059;0,0220588235294118;0,00735294117647059;"game, plai, mmo, examin, analys";"2-s2.0-84858398272";"Elliott L., Golub A., Ream G., Dunlap E.(2012). Video game genre as a predictor of problem use. Cyberpsychology, Behavior, and Social Networking"
"578";"2-s2.0-84858413479";0,00714285714285714;0,00714285714285714;0,00714285714285714;0,00714285714285714;0,00714285714285714;0,35;0,0357142857142857;0,15;0,00714285714285714;0,0357142857142857;0,00714285714285714;0,0214285714285714;0,0214285714285714;0,107142857142857;0,00714285714285714;0,0785714285714286;0,05;0,00714285714285714;0,0785714285714286;0,00714285714285714;"game, plai, mmo, examin, analys";"2-s2.0-84858413479";"Haagsma M.C., Pieterse M.E., Peters O.(2012). The prevalence of problematic video gamers in the netherlands. Cyberpsychology, Behavior, and Social Networking"
"579";"2-s2.0-84858629941";0,00980392156862745;0,00980392156862745;0,00980392156862745;0,245098039215686;0,166666666666667;0,0294117647058824;0,0294117647058824;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,0294117647058824;0,00980392156862745;0,127450980392157;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,00980392156862745;0,0294117647058824;0,225490196078431;"design, method, review, system, valu";"2-s2.0-84858629941";"Danylak R., Edmonds E.(2012). The planning and experience of time and space in three gestural media: Theatre, film and interactive film. International Journal of Arts and Technology"
"580";"2-s2.0-84858642761";0,00427350427350427;0,0811965811965812;0,00427350427350427;0,0128205128205128;0,00427350427350427;0,00427350427350427;0,00427350427350427;0,00427350427350427;0,0299145299145299;0,0213675213675214;0,158119658119658;0,00427350427350427;0,0299145299145299;0,14957264957265;0,0213675213675214;0,175213675213675;0,175213675213675;0,00427350427350427;0,0128205128205128;0,0982905982905983;"social, media, sns, network, facebook";"2-s2.0-84858642761";"Li J., Chignell M.(2010). Birds of a feather: How personality influences blog writing and reading. International Journal of Human Computer Studies"
"581";"2-s2.0-84858644378";0,00925925925925926;0,0462962962962963;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,0833333333333333;0,00925925925925926;0,361111111111111;0,00925925925925926;0,00925925925925926;0,0277777777777778;0,00925925925925926;0,00925925925925926;0,0277777777777778;0,00925925925925926;0,25;0,00925925925925926;0,0277777777777778;0,0648148148148148;0,00925925925925926;"internet, addict, adolesc, gender, femal";"2-s2.0-84858644378";"Montag C., Flierl M., Markett S., Walter N., Jurkiewicz M., Reuter M.(2011). Internet addiction and personality in first-person-shooter video gamers. Journal of Media Psychology"
"582";"2-s2.0-84858671552";0,00675675675675676;0,00675675675675676;0,0202702702702703;0,00675675675675676;0,0743243243243243;0,0202702702702703;0,0202702702702703;0,00675675675675676;0,00675675675675676;0,0743243243243243;0,0202702702702703;0,114864864864865;0,0743243243243243;0,141891891891892;0,00675675675675676;0,00675675675675676;0,141891891891892;0,00675675675675676;0,222972972972973;0,0202702702702703;"video, imag, content, visual, analys";"2-s2.0-84858671552";"Lingel J., Naaman M.(2012). You should have been there, man: Live music, DIY content and online communities. New Media and Society"
"583";"2-s2.0-84858696557";0,0403225806451613;0,0241935483870968;0,185483870967742;0,00806451612903226;0,0403225806451613;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,00806451612903226;0,0241935483870968;0,00806451612903226;0,0241935483870968;0,0241935483870968;0,0241935483870968;0,0725806451612903;0,0241935483870968;0,42741935483871;0,0241935483870968;"video, imag, content, visual, analys";"2-s2.0-84858696557";"Shifman L.(2012). An anatomy of a youtube meme. New Media and Society"
"584";"2-s2.0-84858811088";0,0373134328358209;0,00746268656716418;0,0223880597014925;0,082089552238806;0,380597014925373;0,23134328358209;0,0373134328358209;0,00746268656716418;0,0671641791044776;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,0373134328358209;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,0223880597014925;0,00746268656716418;"digit, media, narr, literaci, practic";"2-s2.0-84858811088";"Calleja G.(2011). Emotional involvement in digital games. International Journal of Arts and Technology"
"585";"2-s2.0-84858822845";0,268518518518519;0,00925925925925926;0,00925925925925926;0,0833333333333333;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,0462962962962963;0,00925925925925926;0,0462962962962963;0,0277777777777778;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,00925925925925926;0,0277777777777778;0,37962962962963;"virtual, avatar, world, experi, environ";"2-s2.0-84858822845";"Friedman D., Donenfeld A., Zafran E.(2009). Neurophysiology-based art in immersive virtual reality. International Journal of Arts and Technology"
"586";"2-s2.0-84858842655";0,182692307692308;0,00961538461538462;0,0288461538461538;0,105769230769231;0,0673076923076923;0,00961538461538462;0,0480769230769231;0,00961538461538462;0,0288461538461538;0,00961538461538462;0,00961538461538462;0,00961538461538462;0,201923076923077;0,00961538461538462;0,201923076923077;0,00961538461538462;0,00961538461538462;0,00961538461538462;0,00961538461538462;0,0288461538461538;"perform, cognit, particip, experi, task";"2-s2.0-84858842655";"Heinrich F.(2008). On the beauty of interactive art. International Journal of Arts and Technology"
"587";"2-s2.0-84858851448";0,211111111111111;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0333333333333333;0,0111111111111111;0,0333333333333333;0,0333333333333333;0,0111111111111111;0,3;0,0111111111111111;0,211111111111111;0,0111111111111111;0,0111111111111111;0,0333333333333333;0,0111111111111111;0,0111111111111111;0,0111111111111111;0,0111111111111111;"model, influenc, blog, factor, perceiv";"2-s2.0-84858851448";"Bialoskorski L.S.S., Westerink J.H.D.M., Van Den Broek E.L.(2010). Experiencing affective interactive art. International Journal of Arts and Technology"
"588";"2-s2.0-84858959357";0,00602409638554217;0,00602409638554217;0,00602409638554217;0,150602409638554;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,114457831325301;0,00602409638554217;0,102409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,00602409638554217;0,0180722891566265;0,512048192771084;0,00602409638554217;0,00602409638554217;0,0180722891566265;"social, media, sns, network, facebook";"2-s2.0-84858959357";"Marques A.M., Krejci R., Siqueira S.W.M., Pimentel M., Braz M.H.L.B.(2013). Structuring the discourse on social networks for learning: Case studies on blogs and microblogs. Computers in Human Behavior"
"589";"2-s2.0-84858978488";0,00704225352112676;0,0211267605633803;0,0211267605633803;0,0352112676056338;0,21830985915493;0,190140845070423;0,0915492957746479;0,0211267605633803;0,00704225352112676;0,00704225352112676;0,0352112676056338;0,0492957746478873;0,232394366197183;0,00704225352112676;0,00704225352112676;0,00704225352112676;0,00704225352112676;0,0211267605633803;0,00704225352112676;0,00704225352112676;"music, interact, user, system, experi";"2-s2.0-84858978488";"Bizzocchi J., Ben Lin M.A., Tanenbaum J.(2011). Games, narrative and the design of interface. International Journal of Arts and Technology"
"590";"2-s2.0-84858983146";0,0977011494252874;0,0172413793103448;0,00574712643678161;0,028735632183908;0,0172413793103448;0,0172413793103448;0,028735632183908;0,00574712643678161;0,00574712643678161;0,00574712643678161;0,0632183908045977;0,00574712643678161;0,235632183908046;0,00574712643678161;0,00574712643678161;0,14367816091954;0,00574712643678161;0,00574712643678161;0,189655172413793;0,109195402298851;"music, interact, user, system, experi";"2-s2.0-84858983146";"Psarras V., Floros A., Drosos K., Strapatsakis M.(2011). Emotional control and visual representation using advanced audiovisual interaction. International Journal of Arts and Technology"
"591";"2-s2.0-84858984934";0,0102040816326531;0,0102040816326531;0,0102040816326531;0,0714285714285714;0,0102040816326531;0,214285714285714;0,0102040816326531;0,0306122448979592;0,0306122448979592;0,0306122448979592;0,0510204081632653;0,0918367346938776;0,0102040816326531;0,336734693877551;0,0102040816326531;0,0102040816326531;0,0102040816326531;0,0306122448979592;0,0102040816326531;0,0102040816326531;"onlin, social, commun, ident, offlin";"2-s2.0-84858984934";"Siitonen M.(2011). Leadership in an online multiplayer strategy game: Case - Illuria. International Journal of Arts and Technology"
"592";"2-s2.0-84858989525";0,00833333333333333;0,0416666666666667;0,00833333333333333;0,0416666666666667;0,00833333333333333;0,525;0,00833333333333333;0,0583333333333333;0,025;0,00833333333333333;0,025;0,00833333333333333;0,025;0,0416666666666667;0,00833333333333333;0,0916666666666667;0,00833333333333333;0,00833333333333333;0,00833333333333333;0,0416666666666667;"game, plai, mmo, examin, analys";"2-s2.0-84858989525";"Ahlstrom M., Lundberg N.R., Zabriskie R., Eggett D., Lindsay G.B.(2012). Me, my spouse, and my avatar: The relationship between marital satisfaction and playing Massively Multiplayer Online Role-Playing Games (MMORPGs). Journal of Leisure Research"
"593";"2-s2.0-84859033222";0,0223880597014925;0,0970149253731343;0,00746268656716418;0,305970149253731;0,0223880597014925;0,276119402985075;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,00746268656716418;0,0522388059701493;0,00746268656716418;0,0373134328358209;0,00746268656716418;0,0522388059701493;0,0223880597014925;0,00746268656716418;0,0223880597014925;0,0223880597014925;"design, method, review, system, valu";"2-s2.0-84859033222";"Herodotou C., Winters N., Kambouri M.(2012). A motivationally oriented approach to understanding game appropriation. International Journal of Human-Computer Interaction"
"594";"2-s2.0-84859336857";0,154545454545455;0,00909090909090909;0,00909090909090909;0,00909090909090909;0,0272727272727273;0,245454545454545;0,0636363636363636;0,00909090909090909;0,0636363636363636;0,0272727272727273;0,00909090909090909;0,0636363636363636;0,00909090909090909;0,00909090909090909;0,0636363636363636;0,00909090909090909;0,00909090909090909;0,0272727272727273;0,00909090909090909;0,172727272727273;"game, plai, mmo, examin, analys";"2-s2.0-84859336857";"Wood A.(2012). Recursive space: Play and creating space. Games and Culture"
"595";"2-s2.0-84859357088";0,0108695652173913;0,0108695652173913;0,206521739130435;0,0326086956521739;0,0108695652173913;0,0108695652173913;0,0108695652173913;0,0760869565217391;0,0108695652173913;0,0326086956521739;0,0108695652173913;0,0326086956521739;0,0543478260869565;0,0326086956521739;0,0108695652173913;0,0108695652173913;0,271739130434783;0,0108695652173913;0,0108695652173913;0,141304347826087;"social, media, sns, network, facebook";"2-s2.0-84859357088";"McEwan B., Sobre-Denton M.(2011). Virtual Cosmopolitanism: Constructing Third Cultures and Transmitting Social and Cultural Capital Through Social Media. Journal of International and Intercultural Communication"
"596";"2-s2.0-84859367653";0,00675675675675676;0,0202702702702703;0,00675675675675676;0,00675675675675676;0,00675675675675676;0,00675675675675676;0,114864864864865;0,182432432432432;0,00675675675675676;0,00675675675675676;0,0608108108108108;0,0337837837837838;0,0337837837837838;0,182432432432432;0,00675675675675676;0,0202702702702703;0,00675675675675676;0,00675675675675676;0,0337837837837838;0,25;"virtual, avatar, world, experi, environ";"2-s2.0-84859367653";"Lehdonvirta M., Nagashima Y., Lehdonvirta V., Baba A.(2012). The stoic male: How avatar gender affects help-seeking behavior in an online game. Games and Culture"
"597";"2-s2.0-84859378609";0,00769230769230769;0,00769230769230769;0,0230769230769231;0,00769230769230769;0,00769230769230769;0,00769230769230769;0,00769230769230769;0,330769230769231;0,115384615384615;0,0230769230769231;0,146153846153846;0,00769230769230769;0,00769230769230769;0,0846153846153846;0,0230769230769231;0,0230769230769231;0,0384615384615385;0,00769230769230769;0,115384615384615;0,00769230769230769;"internet, addict, adolesc, gender, femal";"2-s2.0-84859378609";"Liu E.Z.-F., Lin C.-H., Chen F.-Y., Peng P.-C.(2012). Cluster analysis of adolescent blogs. Turkish Online Journal of Educational Technology"
"598";"2-s2.0-84859398344";0,00561797752808989;0,0280898876404494;0,0955056179775281;0,00561797752808989;0,0280898876404494;0,050561797752809;0,0955056179775281;0,0168539325842697;0,0617977528089888;0,0393258426966292;0,0280898876404494;0,0280898876404494;0,00561797752808989;0,0842696629213483;0,129213483146067;0,050561797752809;0,00561797752808989;0,207865168539326;0,0168539325842697;0,0168539325842697;"student, teach, school, educ, classroom";"2-s2.0-84859398344";"Hong J.-C., Hwang M.-Y., Hsu T.-F., Chen Y.-J.(2012). The relations between students' anxiety and interest in playing an online game. Turkish Online Journal of Educational Technology"
"599";"2-s2.0-84859401043";0,0234375;0,0390625;0,0859375;0,0703125;0,0078125;0,0390625;0,0078125;0,0234375;0,5078125;0,0234375;0,0859375;0,0078125;0,0078125;0,0234375;0,0078125;0,0078125;0,0078125;0,0078125;0,0078125;0,0078125;"learn, educ, design, develop, environ";"2-s2.0-84859401043";"Huang Y.-M., Huang Y.-M., Wang C.-S., Liu C.-H., Sandnes F.E.(2012). Supporting self-regulated learning in web 2.0 Contexts. Turkish Online Journal of Educational Technology"
